region_id,region_name,senate_district,district,commune,list_id,pact_name,party_name,vote_number,candidate_name,lastname_1,lastname_2,vote_count,elected_status
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,ANTOFAGASTA,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,97570,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,ANTOFAGASTA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,99867,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,ANTOFAGASTA,,,,,VOTOS EN BLANCO,,,10211,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,ANTOFAGASTA,,,,,VOTOS NULOS,,,34784,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,CALAMA,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,35422,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,CALAMA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,46356,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,CALAMA,,,,,VOTOS EN BLANCO,,,3658,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,CALAMA,,,,,VOTOS NULOS,,,15894,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MARIA ELENA,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,1246,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MARIA ELENA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,1252,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MARIA ELENA,,,,,VOTOS EN BLANCO,,,130,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MARIA ELENA,,,,,VOTOS NULOS,,,406,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MEJILLONES,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,3131,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MEJILLONES,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,4350,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MEJILLONES,,,,,VOTOS EN BLANCO,,,298,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,MEJILLONES,,,,,VOTOS NULOS,,,745,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,OLLAGUE,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,262,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,OLLAGUE,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,400,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,OLLAGUE,,,,,VOTOS EN BLANCO,,,24,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,OLLAGUE,,,,,VOTOS NULOS,,,47,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SAN PEDRO DE ATACAMA,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,1810,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SAN PEDRO DE ATACAMA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,3326,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SAN PEDRO DE ATACAMA,,,,,VOTOS EN BLANCO,,,257,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SAN PEDRO DE ATACAMA,,,,,VOTOS NULOS,,,664,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SIERRA GORDA,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,490,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SIERRA GORDA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,472,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SIERRA GORDA,,,,,VOTOS EN BLANCO,,,32,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,SIERRA GORDA,,,,,VOTOS NULOS,,,113,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TALTAL,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,3657,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TALTAL,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,3366,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TALTAL,,,,,VOTOS EN BLANCO,,,205,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TALTAL,,,,,VOTOS NULOS,,,519,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TOCOPILLA,L,TU REGION RADICAL,PARTIDO RADICAL DE CHILE,2,MARCELA XIMENA,HERNANDO,PEREZ,7630,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TOCOPILLA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,RICARDO HERIBERTO,DIAZ,CORTES,5629,GOBERNADOR REGIONAL
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TOCOPILLA,,,,,VOTOS EN BLANCO,,,650,
2,DE ANTOFAGASTA,CIRCUNSCRIPCION SENATORIAL 3,DISTRITO 3,TOCOPILLA,,,,,VOTOS NULOS,,,2493,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,ALTO DEL CARMEN,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,2325,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,ALTO DEL CARMEN,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,1338,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,ALTO DEL CARMEN,,,,,VOTOS EN BLANCO,,,103,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,ALTO DEL CARMEN,,,,,VOTOS NULOS,,,332,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CALDERA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,7434,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CALDERA,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,4729,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CALDERA,,,,,VOTOS EN BLANCO,,,332,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CALDERA,,,,,VOTOS NULOS,,,861,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CHAÑARAL,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,4815,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CHAÑARAL,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,3098,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CHAÑARAL,,,,,VOTOS EN BLANCO,,,286,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,CHAÑARAL,,,,,VOTOS NULOS,,,782,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,COPIAPO,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,47357,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,COPIAPO,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,47477,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,COPIAPO,,,,,VOTOS EN BLANCO,,,3265,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,COPIAPO,,,,,VOTOS NULOS,,,7140,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,DIEGO DE ALMAGRO,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,4091,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,DIEGO DE ALMAGRO,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,2477,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,DIEGO DE ALMAGRO,,,,,VOTOS EN BLANCO,,,333,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,DIEGO DE ALMAGRO,,,,,VOTOS NULOS,,,986,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,FREIRINA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,3052,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,FREIRINA,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,1594,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,FREIRINA,,,,,VOTOS EN BLANCO,,,141,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,FREIRINA,,,,,VOTOS NULOS,,,467,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,HUASCO,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,3594,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,HUASCO,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,2472,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,HUASCO,,,,,VOTOS EN BLANCO,,,247,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,HUASCO,,,,,VOTOS NULOS,,,726,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,TIERRA AMARILLA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,5209,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,TIERRA AMARILLA,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,3980,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,TIERRA AMARILLA,,,,,VOTOS EN BLANCO,,,323,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,TIERRA AMARILLA,,,,,VOTOS NULOS,,,770,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,VALLENAR,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,3,MIGUEL,VARGAS,CORREA,19116,GOBERNADOR REGIONAL
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,VALLENAR,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,NICOLAS,NOMAN,GARRIDO,14396,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,VALLENAR,,,,,VOTOS EN BLANCO,,,1172,
3,DE ATACAMA,CIRCUNSCRIPCION SENATORIAL 4,DISTRITO 4,VALLENAR,,,,,VOTOS NULOS,,,3421,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ANDACOLLO,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,4553,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ANDACOLLO,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,3902,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ANDACOLLO,,,,,VOTOS EN BLANCO,,,408,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ANDACOLLO,,,,,VOTOS NULOS,,,914,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,CANELA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,3693,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,CANELA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,3310,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,CANELA,,,,,VOTOS EN BLANCO,,,267,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,CANELA,,,,,VOTOS NULOS,,,455,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COMBARBALA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,3593,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COMBARBALA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,5342,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COMBARBALA,,,,,VOTOS EN BLANCO,,,373,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COMBARBALA,,,,,VOTOS NULOS,,,694,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COQUIMBO,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,50575,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COQUIMBO,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,87978,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COQUIMBO,,,,,VOTOS EN BLANCO,,,5788,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,COQUIMBO,,,,,VOTOS NULOS,,,14580,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ILLAPEL,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,9347,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ILLAPEL,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,10875,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ILLAPEL,,,,,VOTOS EN BLANCO,,,971,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,ILLAPEL,,,,,VOTOS NULOS,,,2199,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA HIGUERA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,1918,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA HIGUERA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,1955,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA HIGUERA,,,,,VOTOS EN BLANCO,,,96,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA HIGUERA,,,,,VOTOS NULOS,,,195,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA SERENA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,50454,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA SERENA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,94349,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA SERENA,,,,,VOTOS EN BLANCO,,,5423,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LA SERENA,,,,,VOTOS NULOS,,,13671,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LOS VILOS,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,6231,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LOS VILOS,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,7510,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LOS VILOS,,,,,VOTOS EN BLANCO,,,683,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,LOS VILOS,,,,,VOTOS NULOS,,,1560,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,MONTE PATRIA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,8508,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,MONTE PATRIA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,12538,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,MONTE PATRIA,,,,,VOTOS EN BLANCO,,,963,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,MONTE PATRIA,,,,,VOTOS NULOS,,,1509,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,OVALLE,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,24861,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,OVALLE,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,46115,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,OVALLE,,,,,VOTOS EN BLANCO,,,2966,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,OVALLE,,,,,VOTOS NULOS,,,7087,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PAIHUANO,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,1279,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PAIHUANO,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,2661,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PAIHUANO,,,,,VOTOS EN BLANCO,,,123,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PAIHUANO,,,,,VOTOS NULOS,,,324,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PUNITAQUI,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,2925,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PUNITAQUI,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,5349,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PUNITAQUI,,,,,VOTOS EN BLANCO,,,362,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,PUNITAQUI,,,,,VOTOS NULOS,,,880,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,RIO HURTADO,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,1182,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,RIO HURTADO,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,2352,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,RIO HURTADO,,,,,VOTOS EN BLANCO,,,107,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,RIO HURTADO,,,,,VOTOS NULOS,,,261,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,SALAMANCA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,6385,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,SALAMANCA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,11233,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,SALAMANCA,,,,,VOTOS EN BLANCO,,,809,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,SALAMANCA,,,,,VOTOS NULOS,,,1756,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,VICUÑA,O,POR CHILE Y SUS REGIONES,PARTIDO COMUNISTA DE CHILE,4,JAVIER ANDRES,VEGA,ORTIZ,5802,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,VICUÑA,Z,CHILE VAMOS,INDEPENDIENTES,8,CRISTOBAL,JULIA,DE LA VEGA,13212,GOBERNADOR REGIONAL
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,VICUÑA,,,,,VOTOS EN BLANCO,,,753,
4,DE COQUIMBO,CIRCUNSCRIPCION SENATORIAL 5,DISTRITO 5,VICUÑA,,,,,VOTOS NULOS,,,1500,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CABILDO,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,4,RODRIGO EDUARDO ALEXIS,MUNDACA,CABRERA,11003,GOBERNADOR REGIONAL
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CABILDO,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,MARIA JOSE,HOFFMANN,OPAZO,3454,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CABILDO,,,,,VOTOS EN BLANCO,,,389,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CABILDO,,,,,VOTOS NULOS,,,1015,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALERA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,4,RODRIGO EDUARDO ALEXIS,MUNDACA,CABRERA,24694,GOBERNADOR REGIONAL
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALERA,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,MARIA JOSE,HOFFMANN,OPAZO,9549,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALERA,,,,,VOTOS EN BLANCO,,,1238,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALERA,,,,,VOTOS NULOS,,,3018,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALLE LARGA,O,POR CHILE Y SUS REGIONES,INDEPENDIENTES,4,RODRIGO EDUARDO ALEXIS,MUNDACA,CABRERA,6221,GOBERNADOR REGIONAL
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALLE LARGA,Z,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,6,MARIA JOSE,HOFFMANN,OPAZO,3675,
5,DE VALPARAISO,CIRCUNSCRIPCION SENATORIAL 6,DISTRITO 6,CALLE LARGA,,,,,VOTOS EN BLANCO,,,271,
